;ProbandId;BlockId;TrialNumber;TrialId;Condition;ConditionId;Visual;Tactile;ResultLayerCorrect;ResultLayerDifference;ResultLayerDifference_Abs;ResultLayerDifference_Proz;ResultNumberCorrect;ResultNumberDifference;TrialDurationS;LayerChangeCount;ShowNumberCount;ShowNumberDiff;ShowNumberDurationMS;CenterDurationMS;SumCorrect;BothCorrect;NoneCorrect;OneCorrect
992;13;3;64;1;Combined Feedback;3;1;1;1;0;0;0.0;1;0;39.362;28;10;18;865.7;1700.8;2;1;0;0
993;13;3;65;2;Combined Feedback;3;1;1;1;0;0;0.0;1;0;23.152;18;7;11;775.0000000000001;1263.7142857142858;2;1;0;0
994;13;3;66;3;Combined Feedback;3;1;1;1;0;0;0.0;1;0;22.311;14;8;6;588.875;1435.25;2;1;0;0
995;13;3;67;4;Combined Feedback;3;1;1;1;0;0;0.0;1;0;22.833;12;7;5;744.1428571428572;1619.1428571428569;2;1;0;0
996;13;3;68;5;Combined Feedback;3;1;1;1;0;0;0.0;1;0;19.017;13;7;6;705.0;1292.2857142857144;2;1;0;0
997;13;3;69;6;Combined Feedback;3;1;1;1;0;0;0.0;1;0;40.181;26;12;14;794.5833333333333;1429.9166666666665;2;1;0;0
998;13;3;70;7;Combined Feedback;3;1;1;1;0;0;0.0;1;0;31.469;14;9;5;858.1111111111111;1868.4444444444443;2;1;0;0
999;13;3;71;8;Combined Feedback;3;1;1;1;0;0;0.0;1;0;24.127;16;8;8;835.2499999999999;1278.25;2;1;0;0
1000;13;3;72;9;Combined Feedback;3;1;1;1;0;0;0.0;1;0;23.331000000000003;16;8;8;765.6250000000001;1526.3749999999998;2;1;0;0
1001;13;3;73;10;Combined Feedback;3;1;1;1;0;0;0.0;1;0;21.367;15;7;8;715.8571428571429;1073.4285714285716;2;1;0;0
1002;13;3;74;11;Combined Feedback;3;1;1;1;0;0;0.0;1;0;18.949;13;7;6;817.0;1111.4285714285713;2;1;0;0
1003;13;3;75;12;Combined Feedback;3;1;1;1;0;0;0.0;1;0;23.014000000000003;14;7;7;836.7142857142858;1852.8571428571431;2;1;0;0
1004;13;3;76;13;Combined Feedback;3;1;1;1;0;0;0.0;1;0;22.505000000000003;16;8;8;825.25;1562.625;2;1;0;0
1005;13;3;77;14;Combined Feedback;3;1;1;1;0;0;0.0;1;0;19.735000000000003;14;7;7;892.2857142857143;1279.142857142857;2;1;0;0
1006;13;3;78;15;Combined Feedback;3;1;1;1;0;0;0.0;1;0;20.442;13;6;7;906.6666666666667;1454.1666666666665;2;1;0;0
1007;13;3;79;16;Combined Feedback;3;1;1;1;0;0;0.0;1;0;31.051;22;10;12;999.8999999999999;1116.9;2;1;0;0
1008;13;3;80;17;Combined Feedback;3;1;1;1;0;0;0.0;1;0;40.457;28;12;16;1083.8333333333333;1604.2500000000002;2;1;0;0
1009;13;3;81;18;Combined Feedback;3;1;1;1;0;0;0.0;1;0;19.847;13;6;7;778.6666666666667;1332.166666666667;2;1;0;0
1010;13;3;82;19;Combined Feedback;3;1;1;1;0;0;0.0;1;0;20.639000000000003;13;7;6;899.0000000000001;1427.714285714286;2;1;0;0
1011;13;3;83;20;Combined Feedback;3;1;1;1;0;0;0.0;1;0;42.342000000000006;16;11;5;1003.5454545454547;1879.4545454545455;2;1;0;0
1020;14;0;0;0;Visual Feedback;2;1;0;1;0;0;0.0;1;0;28.865;11;9;2;746.6666666666666;1764.4444444444446;2;1;0;0
1021;14;0;1;1;Visual Feedback;2;1;0;1;0;0;0.0;1;0;20.474;12;7;5;607.5714285714286;1190.2857142857144;2;1;0;0
1022;14;0;2;2;Visual Feedback;2;1;0;1;0;0;0.0;1;0;61.075;19;18;1;691.9444444444445;2778.055555555556;2;1;0;0
1023;14;0;3;3;Visual Feedback;2;1;0;1;0;0;0.0;1;0;33.409;16;11;5;737.4545454545455;1444.7272727272727;2;1;0;0
1024;14;0;4;4;Visual Feedback;2;1;0;1;0;0;0.0;1;0;43.334;15;11;4;904.0;2211.181818181818;2;1;0;0
1025;14;0;5;5;Visual Feedback;2;1;0;1;0;0;0.0;1;0;46.608;22;14;8;1195.071428571429;1334.4999999999998;2;1;0;0
1026;14;0;6;6;Visual Feedback;2;1;0;0;-1;1;0.14285714285714285;1;0;41.435;18;12;6;515.0;2041.1666666666667;1;0;0;1
1027;14;0;7;7;Visual Feedback;2;1;0;1;0;0;0.0;1;0;31.456000000000003;13;9;4;736.0;1467.3333333333335;2;1;0;0
1028;14;0;8;8;Visual Feedback;2;1;0;1;0;0;0.0;0;9;28.847;19;8;11;886.8750000000001;1430.875;1;0;0;1
1029;14;0;9;9;Visual Feedback;2;1;0;1;0;0;0.0;1;0;23.058;16;8;8;611.125;1265.0000000000002;2;1;0;0
1030;14;0;10;10;Visual Feedback;2;1;0;1;0;0;0.0;1;0;39.822;16;11;5;952.1818181818184;1295.6363636363637;2;1;0;0
1031;14;0;11;11;Visual Feedback;2;1;0;1;0;0;0.0;1;0;23.892000000000003;12;8;4;764.75;1721.6250000000002;2;1;0;0
1032;14;0;12;12;Visual Feedback;2;1;0;1;0;0;0.0;0;-4;32.228;15;10;5;862.7;1218.0;1;0;0;1
1033;14;0;13;13;Visual Feedback;2;1;0;1;0;0;0.0;1;0;19.965;12;7;5;527.1428571428571;1228.9999999999998;2;1;0;0
1034;14;0;14;14;Visual Feedback;2;1;0;1;0;0;0.0;1;0;23.961;16;7;9;572.5714285714287;1434.857142857143;2;1;0;0
1035;14;0;15;15;Visual Feedback;2;1;0;1;0;0;0.0;1;0;29.340000000000003;20;9;11;879.2222222222222;1440.9999999999998;2;1;0;0
1036;14;0;16;16;Visual Feedback;2;1;0;1;0;0;0.0;1;0;41.970000000000006;18;12;6;1024.3333333333333;1858.25;2;1;0;0
1037;14;0;17;17;Visual Feedback;2;1;0;1;0;0;0.0;1;0;60.06;22;15;7;1038.7333333333333;1888.066666666667;2;1;0;0
1038;14;0;18;18;Visual Feedback;2;1;0;0;-1;1;0.14285714285714285;1;0;37.73;12;12;0;737.0833333333333;1891.916666666667;1;0;0;1
1039;14;0;19;19;Visual Feedback;2;1;0;1;0;0;0.0;1;0;33.323;16;8;8;1249.625;1231.6250000000002;2;1;0;0
1040;14;0;20;20;Visual Feedback;2;1;0;1;0;0;0.0;1;0;52.092000000000006;16;15;1;853.9999999999999;2487.2000000000003;2;1;0;0
1041;14;1;21;0;Tactile Feedback;1;0;1;0;2;2;0.2857142857142857;0;-7;49.915000000000006;20;13;7;457.69230769230774;1879.9230769230771;0;0;1;0
1042;14;1;22;1;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;23.5;15;8;7;235.37500000000003;1300.375;2;1;0;0
1043;14;1;23;2;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;26.871;13;7;6;337.1428571428571;1281.5714285714287;2;1;0;0
1044;14;1;24;3;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;31.972;19;8;11;354.0;1954.625;2;1;0;0
1045;14;1;25;4;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;41.435;18;10;8;157.9;1669.1000000000004;2;1;0;0
1046;14;1;26;5;Tactile Feedback;1;0;1;0;-1;1;0.14285714285714285;1;0;58.815000000000005;43;12;31;401.99999999999994;2047.8333333333333;1;0;0;1
1047;14;1;27;6;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;40.319;16;11;5;457.09090909090924;2156.6363636363635;2;1;0;0
1048;14;1;28;7;Tactile Feedback;1;0;1;0;6;6;0.8571428571428571;0;-4;40.749;25;9;16;390.8888888888889;2167.888888888889;0;0;1;0
1049;14;1;29;8;Tactile Feedback;1;0;1;0;3;3;0.42857142857142855;0;-1;52.025000000000006;22;14;8;374.4285714285714;1989.0714285714287;0;0;1;0
1050;14;1;30;9;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;21.596;11;7;4;370.2857142857143;2437.142857142857;2;1;0;0
1051;14;1;31;10;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;26.462000000000003;13;9;4;438.6666666666666;1691.6666666666667;2;1;0;0
1052;14;1;32;11;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;42.238;15;13;2;330.46153846153845;1393.5384615384617;2;1;0;0
1053;14;1;33;12;Tactile Feedback;1;0;1;0;-1;1;0.14285714285714285;1;0;75.12;38;16;22;552.9999999999999;1955.0;1;0;0;1
1054;14;1;34;13;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;64.001;31;15;16;262.7333333333333;1623.1333333333332;2;1;0;0
1055;14;1;35;14;Tactile Feedback;1;0;1;1;0;0;0.0;0;-100;22.37;15;6;9;354.3333333333333;1487.0;1;0;0;1
1056;14;1;36;15;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;30.981;14;9;5;302.2222222222222;2029.666666666667;2;1;0;0
1057;14;1;37;16;Tactile Feedback;1;0;1;0;-2;2;0.2857142857142857;1;0;56.07;22;13;9;438.3076923076924;2093.4615384615386;1;0;0;1
1058;14;1;38;17;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;65.22500000000001;27;18;9;556.4444444444445;1630.388888888889;2;1;0;0
1059;14;1;39;18;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;65.411;25;15;10;509.2000000000002;1614.066666666667;2;1;0;0
1060;14;1;40;19;Tactile Feedback;1;0;1;1;0;0;0.0;0;-2;36.597;21;11;10;374.0;1926.5454545454545;1;0;0;1
1061;14;1;41;20;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;48.497;31;11;20;492.1818181818182;1405.8181818181815;2;1;0;0
1062;14;2;42;0;Combined Feedback;3;1;1;1;0;0;0.0;1;0;31.471000000000004;11;8;3;845.8749999999999;1535.0;2;1;0;0
1063;14;2;43;1;Combined Feedback;3;1;1;1;0;0;0.0;1;0;33.027;16;8;8;895.1250000000001;1766.8750000000002;2;1;0;0
1064;14;2;44;2;Combined Feedback;3;1;1;1;0;0;0.0;1;0;29.040000000000003;17;10;7;731.0;1501.7;2;1;0;0
1065;14;2;45;3;Combined Feedback;3;1;1;1;0;0;0.0;1;0;56.507000000000005;18;17;1;828.0588235294116;1887.3529411764712;2;1;0;0
1066;14;2;46;4;Combined Feedback;3;1;1;1;0;0;0.0;1;0;35.804;14;9;5;975.0000000000001;1271.666666666667;2;1;0;0
1067;14;2;47;5;Combined Feedback;3;1;1;1;0;0;0.0;1;0;26.673;11;7;4;881.7142857142857;1422.8571428571431;2;1;0;0
1068;14;2;48;6;Combined Feedback;3;1;1;1;0;0;0.0;1;0;21.725;12;7;5;921.5714285714286;1207.0;2;1;0;0
1069;14;2;49;7;Combined Feedback;3;1;1;1;0;0;0.0;1;0;38.736;17;10;7;1008.3;1415.5000000000002;2;1;0;0
1070;14;2;50;8;Combined Feedback;3;1;1;1;0;0;0.0;1;0;28.641;10;9;1;938.1111111111112;1412.8888888888891;2;1;0;0
1071;14;2;51;9;Combined Feedback;3;1;1;1;0;0;0.0;1;0;27.923;12;9;3;883.0000000000001;1415.7777777777778;2;1;0;0
1072;14;2;52;10;Combined Feedback;3;1;1;1;0;0;0.0;1;0;31.417;11;9;2;889.0000000000001;1982.0000000000002;2;1;0;0
1073;14;2;53;11;Combined Feedback;3;1;1;1;0;0;0.0;1;0;27.522;11;8;3;879.1250000000001;1613.625;2;1;0;0
1074;14;2;54;12;Combined Feedback;3;1;1;1;0;0;0.0;1;0;37.282;16;13;3;743.3076923076924;1192.4615384615386;2;1;0;0
1075;14;2;55;13;Combined Feedback;3;1;1;1;0;0;0.0;1;0;27.637;14;9;5;757.4444444444445;1490.0;2;1;0;0
1076;14;2;56;14;Combined Feedback;3;1;1;1;0;0;0.0;1;0;21.903;14;7;7;423.4285714285715;1186.0;2;1;0;0
1077;14;2;57;15;Combined Feedback;3;1;1;1;0;0;0.0;1;0;26.479000000000003;14;9;5;558.6666666666666;1356.4444444444446;2;1;0;0
1078;14;2;58;16;Combined Feedback;3;1;1;1;0;0;0.0;1;0;22.791;11;7;4;923.5714285714286;1118.1428571428573;2;1;0;0
1079;14;2;59;17;Combined Feedback;3;1;1;1;0;0;0.0;1;0;24.643;17;8;9;810.25;1338.875;2;1;0;0
1080;14;2;60;18;Combined Feedback;3;1;1;1;0;0;0.0;1;0;27.019;18;8;10;809.7500000000001;1498.3750000000002;2;1;0;0
1081;14;2;61;19;Combined Feedback;3;1;1;1;0;0;0.0;1;0;23.037000000000003;10;8;2;619.8750000000001;1739.6250000000002;2;1;0;0
1082;14;2;62;20;Combined Feedback;3;1;1;1;0;0;0.0;1;0;24.44;10;8;2;796.7500000000001;1529.2499999999998;2;1;0;0
1083;14;3;63;0;No Feedback;0;0;0;1;0;0;0.0;0;-4;42.027;20;11;9;465.8181818181818;1436.6363636363635;1;0;0;1
1084;14;3;64;1;No Feedback;0;0;0;1;0;0;0.0;1;0;54.418000000000006;29;13;16;554.3076923076924;1784.692307692308;2;1;0;0
1085;14;3;65;2;No Feedback;0;0;0;1;0;0;0.0;1;0;59.385000000000005;30;12;18;544.3333333333334;1850.4166666666667;2;1;0;0
1086;14;3;66;3;No Feedback;0;0;0;1;0;0;0.0;1;0;36.589000000000006;13;9;4;590.2222222222223;2163.555555555556;2;1;0;0
1087;14;3;67;4;No Feedback;0;0;0;0;5;5;0.7142857142857143;0;-11;49.447;24;14;10;528.6428571428573;2029.1428571428573;0;0;1;0
1088;14;3;68;5;No Feedback;0;0;0;1;0;0;0.0;1;0;32.385000000000005;19;10;9;371.7;1663.3;2;1;0;0
1089;14;3;69;6;No Feedback;0;0;0;1;0;0;0.0;1;0;24.610000000000003;12;8;4;302.5;1322.5;2;1;0;0
1090;14;3;70;7;No Feedback;0;0;0;1;0;0;0.0;1;0;40.837;15;10;5;652.2;2114.0000000000005;2;1;0;0
1091;14;3;71;8;No Feedback;0;0;0;1;0;0;0.0;1;0;50.261;36;15;21;489.3999999999999;1418.2666666666669;2;1;0;0
1092;14;3;72;9;No Feedback;0;0;0;1;0;0;0.0;1;0;35.42;18;10;8;597.5;1350.2;2;1;0;0
1093;14;3;73;10;No Feedback;0;0;0;1;0;0;0.0;1;0;45.543000000000006;33;12;21;527.1666666666666;1359.4166666666665;2;1;0;0
1094;14;3;74;11;No Feedback;0;0;0;1;0;0;0.0;1;0;30.450000000000003;14;9;5;258.8888888888889;1793.1111111111113;2;1;0;0
1095;14;3;75;12;No Feedback;0;0;0;1;0;0;0.0;1;0;43.718;19;13;6;667.0;1720.923076923077;2;1;0;0
1096;14;3;76;13;No Feedback;0;0;0;1;0;0;0.0;1;0;24.875;15;8;7;392.875;1123.5000000000002;2;1;0;0
1097;14;3;77;14;No Feedback;0;0;0;1;0;0;0.0;1;0;24.598000000000003;14;7;7;695.7142857142859;1493.7142857142862;2;1;0;0
1098;14;3;78;15;No Feedback;0;0;0;1;0;0;0.0;1;0;51.547;32;9;23;380.11111111111114;1250.4444444444448;2;1;0;0
1099;14;3;79;16;No Feedback;0;0;0;1;0;0;0.0;1;0;104.928;89;12;77;630.5;1551.8333333333335;2;1;0;0
1100;14;3;80;17;No Feedback;0;0;0;1;0;0;0.0;1;0;31.599;18;8;10;433.375;1353.25;2;1;0;0
1101;14;3;81;18;No Feedback;0;0;0;1;0;0;0.0;1;0;30.516;20;9;11;443.1111111111112;1258.888888888889;2;1;0;0
1102;14;3;82;19;No Feedback;0;0;0;1;0;0;0.0;0;-6;27.236;12;8;4;549.625;1442.875;1;0;0;1
1103;14;3;83;20;No Feedback;0;0;0;1;0;0;0.0;1;0;40.213;25;14;11;399.07142857142856;1129.2857142857142;2;1;0;0
1112;15;0;0;0;Visual Feedback;2;1;0;1;0;0;0.0;1;0;19.609;12;7;5;1106.7142857142858;1183.2857142857144;2;1;0;0
1113;15;0;1;1;Visual Feedback;2;1;0;1;0;0;0.0;1;0;33.517;17;9;8;1472.4444444444441;1504.5555555555559;2;1;0;0
1114;15;0;2;2;Visual Feedback;2;1;0;1;0;0;0.0;1;0;26.006;17;8;9;1333.3750000000002;1180.7500000000002;2;1;0;0
1115;15;0;3;3;Visual Feedback;2;1;0;1;0;0;0.0;1;0;18.603;13;7;6;1224.1428571428569;1132.2857142857144;2;1;0;0
1116;15;0;4;4;Visual Feedback;2;1;0;1;0;0;0.0;1;0;23.103;11;7;4;1476.8571428571427;1270.7142857142858;2;1;0;0
1117;15;0;5;5;Visual Feedback;2;1;0;1;0;0;0.0;1;0;20.817;12;7;5;1225.1428571428573;1194.8571428571431;2;1;0;0
1118;15;0;6;6;Visual Feedback;2;1;0;1;0;0;0.0;1;0;51.997;28;17;11;1082.764705882353;1320.058823529412;2;1;0;0
1119;15;0;7;7;Visual Feedback;2;1;0;1;0;0;0.0;1;0;36.738;19;10;9;1214.0999999999997;1362.2;2;1;0;0
1120;15;0;8;8;Visual Feedback;2;1;0;1;0;0;0.0;1;0;31.201;16;8;8;1147.75;1637.7500000000002;2;1;0;0
1121;15;0;9;9;Visual Feedback;2;1;0;1;0;0;0.0;1;0;26.788;14;7;7;1324.2857142857142;1338.8571428571427;2;1;0;0
1122;15;0;10;10;Visual Feedback;2;1;0;1;0;0;0.0;1;0;27.15;17;8;9;1058.875;1522.7499999999998;2;1;0;0
1123;15;0;11;11;Visual Feedback;2;1;0;1;0;0;0.0;1;0;24.925;12;7;5;1206.5714285714287;1554.4285714285718;2;1;0;0
1124;15;0;12;12;Visual Feedback;2;1;0;1;0;0;0.0;1;0;36.122;14;13;1;945.0769230769231;1738.6923076923078;2;1;0;0
1125;15;0;13;13;Visual Feedback;2;1;0;1;0;0;0.0;1;0;31.863000000000003;15;8;7;1287.7500000000002;2140.0;2;1;0;0
1126;15;0;14;14;Visual Feedback;2;1;0;1;0;0;0.0;1;0;24.753;13;8;5;907.875;1688.5000000000002;2;1;0;0
1127;15;0;15;15;Visual Feedback;2;1;0;1;0;0;0.0;1;0;30.339;20;9;11;1112.222222222222;1580.6666666666667;2;1;0;0
1128;15;0;16;16;Visual Feedback;2;1;0;1;0;0;0.0;1;0;19.826;12;8;4;855.75;1239.375;2;1;0;0
1129;15;0;17;17;Visual Feedback;2;1;0;1;0;0;0.0;1;0;29.878;15;11;4;1036.181818181818;1474.2727272727273;2;1;0;0
1130;15;0;18;18;Visual Feedback;2;1;0;1;0;0;0.0;1;0;33.02;21;10;11;1039.8;1391.8999999999999;2;1;0;0
1131;15;0;19;19;Visual Feedback;2;1;0;1;0;0;0.0;1;0;21.072000000000003;12;7;5;1097.2857142857144;1271.8571428571431;2;1;0;0
1132;15;0;20;20;Visual Feedback;2;1;0;0;-6;6;0.8571428571428571;0;-12;33.401;21;10;11;1032.7000000000003;1518.1;0;0;1;0
1133;15;1;21;0;No Feedback;0;0;0;1;0;0;0.0;1;0;28.657;14;8;6;1350.5;1167.1250000000002;2;1;0;0
1134;15;1;22;1;No Feedback;0;0;0;1;0;0;0.0;1;0;25.328000000000003;25;8;17;1051.4999999999998;913.8750000000001;2;1;0;0
1135;15;1;23;2;No Feedback;0;0;0;1;0;0;0.0;1;0;22.655;17;8;9;765.25;1204.125;2;1;0;0
1136;15;1;24;3;No Feedback;0;0;0;1;0;0;0.0;1;0;37.408;19;8;11;1098.875;1517.625;2;1;0;0
1137;15;1;25;4;No Feedback;0;0;0;1;0;0;0.0;1;0;27.896;21;8;13;772.5000000000001;1014.2500000000001;2;1;0;0
1138;15;1;26;5;No Feedback;0;0;0;1;0;0;0.0;1;0;36.486;20;8;12;961.875;1140.4999999999998;2;1;0;0
1139;15;1;27;6;No Feedback;0;0;0;1;0;0;0.0;1;0;32.374;18;9;9;961.2222222222222;2319.8888888888882;2;1;0;0
1140;15;1;28;7;No Feedback;0;0;0;1;0;0;0.0;1;0;54.527;24;9;15;924.2222222222222;2422.0;2;1;0;0
1141;15;1;29;8;No Feedback;0;0;0;1;0;0;0.0;1;0;36.841;28;8;20;1003.4999999999999;1318.7499999999998;2;1;0;0
1142;15;1;30;9;No Feedback;0;0;0;1;0;0;0.0;1;0;87.049;53;15;38;1021.4666666666665;1610.3999999999999;2;1;0;0
1143;15;1;31;10;No Feedback;0;0;0;1;0;0;0.0;1;0;33.653;20;8;12;967.6250000000001;1833.8750000000002;2;1;0;0
1144;15;1;32;11;No Feedback;0;0;0;0;5;5;0.7142857142857143;0;-3;66.10900000000001;46;12;34;949.3333333333333;1941.0000000000005;0;0;1;0
1145;15;1;33;12;No Feedback;0;0;0;1;0;0;0.0;1;0;26.153;17;8;9;925.9999999999999;1845.125;2;1;0;0
1146;15;1;34;13;No Feedback;0;0;0;1;0;0;0.0;1;0;27.861;15;7;8;907.2857142857143;1059.0;2;1;0;0
1147;15;1;35;14;No Feedback;0;0;0;1;0;0;0.0;1;0;18.678;14;7;7;988.1428571428571;1296.5714285714284;2;1;0;0
1148;15;1;36;15;No Feedback;0;0;0;1;0;0;0.0;1;0;72.18100000000001;35;9;26;1131.4444444444446;2899.3333333333335;2;1;0;0
1149;15;1;37;16;No Feedback;0;0;0;1;0;0;0.0;1;0;53.972;26;7;19;1428.0000000000005;3197.4285714285716;2;1;0;0
1150;15;1;38;17;No Feedback;0;0;0;1;0;0;0.0;1;0;60.065000000000005;42;11;31;944.4545454545455;2115.636363636364;2;1;0;0
1151;15;1;39;18;No Feedback;0;0;0;1;0;0;0.0;1;0;20.811;12;7;5;1055.2857142857142;1544.857142857143;2;1;0;0
1152;15;1;40;19;No Feedback;0;0;0;1;0;0;0.0;1;0;33.786;22;7;15;938.2857142857143;1618.2857142857144;2;1;0;0
1153;15;1;41;20;No Feedback;0;0;0;1;0;0;0.0;1;0;22.689;12;8;4;1038.0;1432.4999999999998;2;1;0;0
1154;15;2;42;0;Combined Feedback;3;1;1;1;0;0;0.0;1;0;49.195;27;14;13;951.2857142857143;1506.0714285714287;2;1;0;0
1155;15;2;43;1;Combined Feedback;3;1;1;1;0;0;0.0;1;0;17.923000000000002;10;7;3;1015.0000000000001;1085.2857142857142;2;1;0;0
1156;15;2;44;2;Combined Feedback;3;1;1;1;0;0;0.0;1;0;19.728;12;8;4;854.0;948.625;2;1;0;0
1157;15;2;45;3;Combined Feedback;3;1;1;1;0;0;0.0;1;0;21.685;11;8;3;923.375;1070.5;2;1;0;0
1158;15;2;46;4;Combined Feedback;3;1;1;1;0;0;0.0;1;0;18.535;14;7;7;927.8571428571428;1110.5714285714287;2;1;0;0
1159;15;2;47;5;Combined Feedback;3;1;1;1;0;0;0.0;1;0;31.207;14;13;1;943.0769230769231;1088.2307692307693;2;1;0;0
1160;15;2;48;6;Combined Feedback;3;1;1;1;0;0;0.0;1;0;21.858;16;8;8;1015.3749999999999;960.8749999999999;2;1;0;0
1161;15;2;49;7;Combined Feedback;3;1;1;1;0;0;0.0;1;0;22.790000000000003;17;9;8;841.2222222222223;917.2222222222223;2;1;0;0
1162;15;2;50;8;Combined Feedback;3;1;1;1;0;0;0.0;1;0;34.85;16;11;5;1213.272727272727;1322.6363636363637;2;1;0;0
1163;15;2;51;9;Combined Feedback;3;1;1;1;0;0;0.0;1;0;35.35;30;11;19;1109.363636363636;1222.2727272727275;2;1;0;0
1164;15;2;52;10;Combined Feedback;3;1;1;1;0;0;0.0;1;0;23.334000000000003;18;8;10;1045.375;1325.875;2;1;0;0
1165;15;2;53;11;Combined Feedback;3;1;1;1;0;0;0.0;1;0;33.314;25;11;14;724.1818181818181;1240.181818181818;2;1;0;0
1166;15;2;54;12;Combined Feedback;3;1;1;1;0;0;0.0;1;0;28.518;20;10;10;1000.8;1166.4000000000003;2;1;0;0
1167;15;2;55;13;Combined Feedback;3;1;1;1;0;0;0.0;1;0;18.789;12;7;5;1086.5714285714284;1023.7142857142858;2;1;0;0
1168;15;2;56;14;Combined Feedback;3;1;1;1;0;0;0.0;1;0;18.427;10;8;2;911.0;1198.3750000000002;2;1;0;0
1169;15;2;57;15;Combined Feedback;3;1;1;1;0;0;0.0;1;0;17.249000000000002;13;7;6;970.5714285714287;1090.142857142857;2;1;0;0
1170;15;2;58;16;Combined Feedback;3;1;1;1;0;0;0.0;1;0;20.389000000000003;16;8;8;846.25;1069.75;2;1;0;0
1171;15;2;59;17;Combined Feedback;3;1;1;1;0;0;0.0;1;0;13.588;11;7;4;806.7142857142857;815.857142857143;2;1;0;0
1172;15;2;60;18;Combined Feedback;3;1;1;1;0;0;0.0;1;0;16.524;11;8;3;697.375;1009.0000000000001;2;1;0;0
1173;15;2;61;19;Combined Feedback;3;1;1;1;0;0;0.0;1;0;17.61;12;7;5;883.5714285714287;1345.0000000000002;2;1;0;0
1174;15;2;62;20;Combined Feedback;3;1;1;1;0;0;0.0;1;0;17.368000000000002;11;7;4;859.5714285714287;1174.2857142857144;2;1;0;0
1175;15;3;63;0;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;41.167;31;9;22;951.8888888888889;1241.4444444444443;2;1;0;0
1176;15;3;64;1;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;15.448;10;6;4;971.3333333333334;901.5000000000001;2;1;0;0
1177;15;3;65;2;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;28.026000000000003;18;7;11;679.0;1283.571428571429;2;1;0;0
1178;15;3;66;3;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;29.066000000000003;20;7;13;999.5714285714286;816.7142857142859;2;1;0;0
1179;15;3;67;4;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;20.976000000000003;13;7;6;918.4285714285714;915.4285714285714;2;1;0;0
1180;15;3;68;5;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;58.725;34;12;22;862.7500000000001;2040.1666666666665;2;1;0;0
1181;15;3;69;6;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;37.983;23;8;15;812.375;2280.8750000000005;2;1;0;0
1182;15;3;70;7;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;39.698;24;8;16;922.1250000000001;1711.375;2;1;0;0
1183;15;3;71;8;Tactile Feedback;1;0;1;0;2;2;0.2857142857142857;0;-12;46.863;36;11;25;1060.0909090909092;1130.909090909091;0;0;1;0
1184;15;3;72;9;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;18.007;13;7;6;868.4285714285716;852.0000000000002;2;1;0;0
1185;15;3;73;10;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;56.393;39;13;26;812.8461538461539;1295.0000000000002;2;1;0;0
1186;15;3;74;11;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;30.024;19;8;11;895.5000000000001;1388.125;2;1;0;0
1187;15;3;75;12;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;30.999;21;9;12;856.7777777777778;1379.888888888889;2;1;0;0
1188;15;3;76;13;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;18.315;10;7;3;902.5714285714287;1199.142857142857;2;1;0;0
1189;15;3;77;14;Tactile Feedback;1;0;1;0;2;2;0.2857142857142857;0;-6;46.909000000000006;27;11;16;787.6363636363635;1483.4545454545455;0;0;1;0
1190;15;3;78;15;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;48.388000000000005;34;10;24;913.5;1803.6;2;1;0;0
1191;15;3;79;16;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;35.596000000000004;28;8;20;1014.9999999999999;1428.25;2;1;0;0
1192;15;3;80;17;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;16.713;12;7;5;888.4285714285714;898.4285714285714;2;1;0;0
1193;15;3;81;18;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;29.496;20;8;12;1070.0;893.5;2;1;0;0
1194;15;3;82;19;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;38.705000000000005;35;10;25;612.5;1821.9;2;1;0;0
1195;15;3;83;20;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;25.382;14;8;6;952.1250000000002;1044.2500000000002;2;1;0;0
